ip_id,prob1
7020,0.51746917
7023,0.5475932
7030,0.51746917
7031,0.51746917
7035,0.5664899
7037,0.5475932
7038,0.51746917
7040,0.51746917
7045,0.5348957
7050,0.57573956
7051,0.5348957
7053,0.57573956
7054,0.51746917
7057,0.5348957
7061,0.5348957
7063,0.5348957
7068,0.5475932
7069,0.9667712
7072,0.5475932
7077,0.5348957
7078,0.51746917
7079,0.5348957
7081,0.5851952
7088,0.5348957
7089,0.51746917
7094,0.51746917
7101,0.5348957
7106,0.5851952
7107,0.5348957
7109,0.51746917
7119,0.5475932
7121,0.51746917
7125,0.5348957
7126,0.5348957
7127,0.5
7128,0.5
7129,0.51746917
7140,0.51746917
7141,0.5348957
7142,0.51746917
7150,0.51746917
7152,0.51746917
7156,0.5475932
7158,0.51746917
7159,0.51746917
7163,0.5348957
7166,0.5348957
7168,0.51746917
7174,0.52794677
7175,0.5664899
7176,0.5348957
7179,0.51746917
7181,0.5348957
7182,0.51746917
7183,0.51746917
7184,0.57573956
7185,0.5
7188,0.5348957
7190,0.57573956
7192,0.5475932
7195,0.57573956
7200,0.5475932
7209,0.5475932
7212,0.5
7215,0.612657
7219,0.6036581
7220,0.5348957
7223,0.51746917
7225,0.51746917
7226,0.5943316
7231,0.5
7238,0.51746917
7240,0.5348957
7250,0.51746917
7253,0.5348957
7255,0.612657
7256,0.5348957
7257,0.51746917
7258,0.5348957
7260,0.57573956
7262,0.57573956
7263,0.5
7265,0.57573956
7266,0.5348957
7270,0.51746917
7277,0.5348957
7288,0.5348957
7291,0.57573956
7292,0.5
7305,0.51746917
7306,0.5475932
7321,0.51746917
7322,0.5
7326,0.5664899
7327,0.57573956
7330,0.51746917
7338,0.57573956
7339,0.51746917
7341,0.5664899
7348,0.5348957
7351,0.57573956
7354,0.5348957
7355,0.5348957
7356,0.5348957
7357,0.51746917
7365,0.5
7367,0.51746917
7370,0.630669
7375,0.51746917
7377,0.51746917
7386,0.51746917
7388,0.5348957
7394,0.57573956
7397,0.5348957
7398,0.57573956
7401,0.5943316
7411,0.5475932
7425,0.51746917
7432,0.57573956
7433,0.5348957
7435,0.51746917
7436,0.51746917
7438,0.5348957
7441,0.51746917
7443,0.5348957
7445,0.5348957
7447,0.51746917
7449,0.5348957
7461,0.51746917
7466,0.5348957
7474,0.57573956
7475,0.51746917
7476,0.5943316
7481,0.5851952
7488,0.6931105
7490,0.51746917
7495,0.51746917
7496,0.5348957
7502,0.5348957
7503,0.5348957
7506,0.51746917
7508,0.5475932
7509,0.5348957
7514,0.51746917
7515,0.5475932
7516,0.5348957
7518,0.5475932
7524,0.60047334
7526,0.57573956
7529,0.57573956
7536,0.5664899
7540,0.51746917
7549,0.57573956
7552,0.57573956
7554,0.5475932
7559,0.5943316
7562,0.51746917
7571,0.60738695
7581,0.5348957
7586,0.5348957
7594,0.5348957
7599,0.51746917
7601,0.51746917
7603,0.51746917
7605,0.5348957
7607,0.5348957
7608,0.5348957
7610,0.57573956
7613,0.5348957
7616,0.5348957
7617,0.5
7618,0.51746917
7619,0.5475932
7620,0.51746917
7622,0.51746917
7628,0.51746917
7630,0.51746917
7637,0.5348957
7639,0.5348957
7641,0.5475932
7650,0.57573956
7652,0.57573956
7667,0.51746917
7669,0.57573956
7672,0.51746917
7677,0.6444579
7678,0.5348957
7681,0.5664899
7684,0.5348957
7686,0.5348957
7690,0.5348957
7691,0.51746917
7694,0.51746917
7695,0.5348957
7696,0.5348957
7697,0.5664899
7699,0.5479109
7700,0.51746917
7701,0.6186994
7702,0.5348957
7704,0.5479109
7707,0.51746917
7708,0.51746917
7710,0.51746917
7712,0.5348957
7719,0.51746917
7720,0.51746917
7722,0.51746917
7725,0.5348957
7727,0.5348957
7728,0.5348957
7730,0.5453274
7731,0.5475932
7735,0.5348957
7740,0.5348957
7743,0.51746917
7744,0.51746917
7747,0.51746917
7752,0.51746917
7754,0.5943316
7755,0.5348957
7756,0.51746917
7758,0.5348957
7759,0.5348957
7766,0.5943316
7768,0.51746917
7770,0.5348957
7771,0.57573956
7772,0.5475932
7774,0.5348957
7776,0.5475932
7777,0.5348957
7779,0.51746917
7780,0.51746917
7782,0.51746917
7783,0.5348957
7790,0.5348957
7791,0.5943316
7793,0.5943316
7794,0.51746917
7796,0.51746917
7799,0.5475932
7807,0.51746917
7813,0.51746917
7816,0.5348957
7819,0.57573956
7823,0.57573956
7826,0.5348957
7834,0.5348957
7838,0.5
7839,0.5851952
7840,0.51746917
7847,0.612657
7851,0.5943316
7852,0.51746917
7856,0.57573956
7859,0.57573956
7863,0.5348957
7864,0.5475932
7866,0.5664899
7868,0.5348957
7872,0.51746917
7873,0.5664899
7874,0.5475932
7875,0.5475932
7877,0.51746917
7878,0.51746917
7879,0.5475932
7880,0.51746917
7884,0.60738695
7890,0.5
7894,0.5475932
7898,0.5664899
7903,0.51746917
7905,0.51746917
7909,0.5348957
7911,0.5348957
7917,0.5
7924,0.5348957
7926,0.65845484
7932,0.5
7934,0.51746917
7940,0.51746917
7942,0.57573956
7947,0.612657
7950,0.51746917
7961,0.57573956
7968,0.51746917
7969,0.5348957
7972,0.5348957
7977,0.51746917
7983,1.0
7986,0.5348957
7988,0.5475932
7992,0.51746917
7998,0.5
8002,0.5348957
8007,0.51746917
8010,0.5475932
8014,0.51746917
8035,0.5475932
8040,0.51746917
8046,0.5348957
8057,0.57573956
8063,0.5348957
8067,0.5348957
8069,0.5348957
8073,0.5348957
8083,0.51746917
8089,0.51746917
8094,0.5348957
8096,0.51746917
8098,0.57573956
8103,0.5348957
8108,0.51746917
8110,0.51746917
8122,0.5348957
8124,0.57573956
8134,0.5348957
8135,0.5664899
8138,0.57573956
8148,0.51746917
8150,0.57573956
8152,0.5475932
8156,0.51746917
8158,0.5348957
8162,0.5348957
8169,0.5348957
8170,0.5348957
8172,0.51746917
8182,0.5475932
8186,0.5475932
8191,0.5348957
8193,0.6135546
8195,0.57573956
8197,0.5943316
8198,0.57573956
8199,0.57573956
8204,0.51746917
8205,0.5943316
8207,0.51746917
8213,0.51746917
8218,0.51746917
8225,0.5348957
8228,0.5348957
8230,0.51746917
8231,0.51746917
8238,0.51746917
8239,0.5348957
8240,0.5348957
8243,0.5664899
8245,0.51746917
8247,0.5475932
8248,0.51746917
8249,0.51746917
8250,0.57573956
8260,0.57573956
8263,0.57573956
8264,0.5348957
8266,0.5348957
8279,0.51746917
8283,0.51746917
8285,0.55432737
8287,0.51746917
8290,0.5348957
8296,0.51746917
8298,0.5348957
8300,0.51746917
8301,0.57573956
8304,0.51746917
8307,0.5348957
8309,0.5348957
8310,0.51746917
8311,0.5348957
8318,0.51746917
8320,0.51746917
8327,0.51746917
8329,0.5348957
8331,0.51746917
8334,0.5348957
8335,0.51746917
8338,0.6036581
8341,0.7879867
8343,0.51746917
8345,0.5348957
8348,0.5475932
8352,0.5348957
8354,0.51746917
8356,0.5348957
8357,0.612657
8362,0.5664899
8364,0.5348957
8367,0.51746917
8373,0.5348957
8379,0.51746917
8380,0.5348957
8383,0.5348957
8385,0.5348957
8387,0.51746917
8389,0.5348957
8393,0.51746917
8395,0.5348957
8396,0.51746917
8397,0.6444579
8398,0.51746917
8400,0.51746917
8403,0.51746917
8406,0.51746917
8409,0.5348957
8414,0.5348957
8417,0.51746917
8421,0.5348957
8427,0.57573956
8431,0.51746917
8433,0.5475932
8435,0.5475932
8437,0.57573956
8439,0.5475932
8441,0.51746917
8443,0.5348957
8444,0.5348957
8450,0.51746917
8451,0.5348957
8452,0.51746917
8455,0.51746917
8456,0.5348957
8458,0.5348957
8460,0.57573956
8464,0.5348957
8466,0.51746917
8467,0.5348957
8468,0.51746917
8469,0.51746917
8470,0.57573956
8484,0.5475932
8485,0.51746917
8491,0.5475932
8502,0.5348957
8506,0.5348957
8507,0.51746917
8512,1.0
8513,0.5348957
8516,0.51746917
8520,0.51746917
8527,0.51746917
8528,0.5348957
8530,0.51746917
8536,0.51746917
8537,0.57573956
8543,0.57573956
8545,0.5348957
8548,0.5348957
8553,0.5348957
8556,0.5348957
8558,0.5348957
8561,0.5348957
8562,0.51746917
8565,0.5475932
8571,0.51746917
8573,0.5475932
8577,0.51746917
8578,0.55432737
8580,0.5664899
8582,0.51746917
8586,0.5348957
8588,0.57573956
8590,0.5348957
8592,0.51746917
8593,0.612657
8594,0.5348957
8595,0.5475932
8597,0.51746917
8605,0.5348957
8611,0.5348957
8613,0.5348957
8615,0.6036581
8616,0.51746917
8631,0.51746917
8632,0.5475932
8634,0.5348957
8641,0.5975364
8647,0.51746917
8649,0.51746917
8651,0.5348957
8655,0.5
8656,0.51746917
8663,0.51746917
8676,0.5348957
8682,0.5348957
8687,0.51746917
8696,0.5348957
8702,0.5348957
8703,0.51746917
8707,0.5348957
8713,0.51746917
8714,0.5943316
8718,0.5348957
8721,0.51746917
8732,0.5475932
8733,0.5
8735,0.612657
8736,0.5348957
8737,0.51746917
8738,0.51746917
8739,0.51746917
8740,0.5348957
8744,0.5664899
8745,0.5475932
8746,0.57573956
8747,0.5348957
8750,0.51746917
8754,0.51746917
8759,0.5348957
8760,0.5348957
8761,0.57573956
8762,0.51746917
8768,0.5348957
8772,0.5348957
8779,0.5943316
8785,0.57573956
8788,0.57573956
8789,0.51746917
8791,0.5348957
8793,0.5348957
8794,0.5348957
8796,0.51746917
8798,0.5348957
8803,0.5348957
8808,0.5348957
8814,0.5348957
8815,0.57573956
8816,0.5475932
8817,0.5348957
8819,0.51746917
8824,0.51746917
8828,0.51746917
8842,0.5348957
8843,0.5348957
8851,0.5
8853,0.51746917
8857,0.5348957
8858,0.51746917
8868,0.5475932
8869,0.51746917
8870,0.51746917
8871,0.5348957
8872,0.51746917
8873,0.57573956
8879,0.57573956
8883,0.5348957
8886,0.69976616
8888,0.57573956
8889,0.5475932
8892,0.57573956
8894,0.5348957
8901,0.5348957
8903,0.5348957
8906,0.5348957
8907,0.57573956
8911,0.5664899
8914,0.5348957
8915,0.612657
8916,0.51746917
8919,0.5348957
8921,0.5475932
8938,0.51746917
8942,0.5943316
8953,0.5348957
8961,0.5348957
8962,0.51746917
8963,0.5348957
8966,0.5475932
8968,0.57573956
8970,0.51746917
8973,0.51746917
8975,0.5348957
8976,0.51746917
8981,0.51746917
8991,0.5348957
8992,0.5348957
8999,0.51746917
9009,0.5348957
9012,0.5664899
9014,0.5348957
9015,0.5348957
9017,0.57573956
9019,0.78407246
9023,0.5348957
9029,0.51746917
9031,0.57573956
9035,0.57573956
9038,0.57573956
9043,0.51746917
9044,0.5479109
9045,0.57573956
9046,0.5475932
9050,0.51746917
9059,0.612657
9061,0.5943316
9063,0.51746917
9073,0.51746917
9079,0.5348957
9080,0.5348957
9084,0.5475932
9085,0.5348957
9095,0.5348957
9096,0.5348957
9097,0.5348957
9102,0.5348957
9103,0.5664899
9111,0.5
9117,0.57573956
9126,0.5348957
9131,0.5
9135,0.5348957
9136,0.51746917
9139,0.51746917
9141,0.5348957
9143,0.5348957
9147,0.5348957
9151,0.51746917
9155,0.5348957
9157,0.51746917
9161,0.7159698
9162,0.5348957
9164,0.5475932
9166,0.5475932
9171,0.5
9172,0.5475932
9176,0.5348957
9178,0.51746917
9190,0.51746917
9193,0.51746917
9194,0.5348957
9195,0.51746917
9197,1.0
9198,0.5348957
9200,0.5348957
9204,0.5348957
9207,0.51746917
9209,0.5348957
9211,0.51746917
9212,0.51746917
9213,0.5475932
9214,0.5348957
9221,0.51746917
9222,0.51746917
9228,0.5348957
9237,0.57573956
9240,0.5475932
9241,0.5943316
9243,0.5
9247,0.57573956
9249,0.51746917
9253,0.51746917
9254,0.57573956
9261,0.5943316
9262,0.5348957
9268,0.5348957
9273,0.5851952
9274,0.5348957
9282,0.51746917
9285,0.5
9289,0.5
9290,0.5943316
9297,0.5348957
9302,0.5943316
9304,0.5348957
9305,0.51746917
9310,0.5348957
9312,0.5348957
9313,0.5348957
9316,0.5479109
9319,0.5475932
9321,0.5348957
9322,0.5
9334,0.51746917
9336,0.51746917
9337,0.51746917
9340,0.5348957
9344,0.57573956
9347,0.5348957
9348,0.5348957
9352,0.51746917
9355,0.51746917
9356,0.85376185
9358,0.5348957
9359,0.5943316
9360,0.51746917
9361,0.5348957
9362,0.51746917
9363,0.51746917
9364,0.5348957
9366,0.6135546
9380,0.5348957
9382,0.5348957
9386,0.6135546
9389,0.51746917
9392,0.5
9393,0.5348957
9395,0.5348957
9397,0.51746917
9400,0.57573956
9404,0.51746917
9412,0.5475932
9418,0.51746917
9425,0.57573956
9426,0.51746917
9427,0.51746917
9432,0.5664899
9435,0.5348957
9436,0.5348957
9439,0.51746917
9443,0.5348957
9444,0.5348957
9445,0.52794677
9446,0.5348957
9447,0.51746917
9455,0.57573956
9459,0.5348957
9461,0.5348957
9462,0.5348957
9464,0.51746917
9467,0.7879867
9471,0.5943316
9472,0.5475932
9482,0.5348957
9484,0.5348957
9487,0.5348957
9492,0.5348957
9494,0.57573956
9495,0.5348957
9498,0.51746917
9502,0.51746917
9504,0.5348957
9507,0.5475932
9512,0.57573956
9517,0.5348957
9518,0.51746917
9524,0.5348957
9533,0.5348957
9543,0.51746917
9544,0.51746917
9546,0.51746917
9547,0.5348957
9548,0.57573956
9549,0.5348957
9550,0.51746917
9564,0.51746917
9567,0.5348957
9578,0.5348957
9579,0.5348957
9592,0.5348957
9596,0.51746917
9597,0.5348957
9603,0.5664899
9605,0.57573956
9606,0.5348957
9610,0.51746917
9611,0.5348957
9613,0.5348957
9614,0.5348957
9624,0.5
9625,0.5348957
9632,0.5943316
9639,0.5348957
9646,0.5348957
9648,0.51746917
9651,0.6135546
9655,0.5475932
9664,0.5348957
9666,0.5348957
9671,0.51746917
9677,0.5475932
9681,0.5
9684,0.5943316
9686,0.5475932
9690,0.5348957
9705,0.57573956
9706,0.5348957
9712,0.51746917
9720,0.5348957
9722,0.51746917
9726,0.51746917
9728,0.57573956
9736,0.51746917
9737,0.5348957
9743,0.51746917
9744,0.51746917
9746,0.57573956
9748,0.5851952
9756,0.51746917
9758,0.5348957
9759,0.51746917
9762,0.5943316
9764,0.5348957
9770,0.51746917
9780,0.57573956
9781,0.5348957
9782,0.51746917
9786,0.57573956
9792,0.57573956
9796,0.5475932
9799,0.51746917
9804,0.5
9810,0.5348957
9811,0.57573956
9813,0.5913802
9820,0.51746917
9824,0.51746917
9825,0.5348957
9828,0.5475932
9834,0.5475932
9835,0.5348957
9840,0.5348957
9841,0.51746917
9843,0.9279651
9846,0.51746917
9848,0.51746917
9849,0.51746917
9850,0.5
9854,0.5348957
9857,0.51746917
9858,0.5
9859,0.5348957
9860,0.51746917
9863,0.5348957
9864,0.5475932
9866,0.5475932
9871,0.6135546
9874,0.51746917
9876,0.5348957
9878,0.51746917
9879,0.51746917
9883,0.51746917
9885,0.57573956
9886,0.5943316
9896,0.51746917
9898,0.57573956
9903,0.57573956
9904,0.51746917
9906,0.5348957
9908,0.51746917
9918,0.5348957
9921,0.5348957
9923,0.51746917
9927,0.5348957
9935,0.51746917
9937,0.51746917
9938,0.51746917
9939,0.5348957
9946,0.5348957
9951,0.5475932
9954,0.51746917
9956,0.5
9957,0.5348957
9960,0.51746917
9964,0.51746917
9967,0.8566437
9978,0.5348957
9980,0.57573956
9982,0.5664899
9983,0.5348957
9989,0.51746917
9991,0.51746917
9994,0.51746917
9997,0.51746917
9999,1.0
10001,0.51746917
10002,0.5348957
10003,0.51746917
10006,0.51746917
10007,0.51746917
10008,0.5475932
10011,0.5943316
10013,0.5664899
10020,0.57573956
10021,0.5348957
10022,0.51746917
10023,0.51746917
10028,0.5348957
10030,0.51746917
10036,0.51746917
10037,0.51746917
10049,0.51746917
10051,0.5348957
10056,0.5943316
10060,0.5348957
10069,0.52794677
10076,0.51746917
10078,0.51746917
10079,0.51746917
10081,0.51746917
10085,0.5664899
10092,0.51746917
10100,0.51746917
10101,0.612657
10102,0.5475932
10106,0.51746917
10110,0.51746917
10111,0.5475932
10113,0.5348957
10117,0.51746917
10130,0.5348957
10135,0.5348957
10136,0.5348957
10137,0.51746917
10140,0.5348957
10142,0.5348957
10145,0.51746917
10149,0.5348957
10162,0.51746917
10164,0.51746917
10166,0.5348957
10169,0.51746917
10173,0.5348957
10176,0.51746917
10178,0.51746917
10179,0.51746917
10187,0.5943316
10193,0.5851952
10197,0.51746917
10201,0.51746917
10203,0.51746917
10205,0.5348957
10213,0.5348957
10214,0.57573956
10221,0.57573956
10224,0.5348957
10229,0.57573956
10231,0.6036581
10235,0.5348957
10239,0.5348957
10246,0.5348957
10249,0.51746917
10251,0.51746917
10252,0.51746917
10260,0.5348957
10261,0.5348957
10265,0.5
10267,0.51746917
10268,0.5664899
10269,0.630669
10276,0.5348957
10278,0.5348957
10280,0.5348957
10284,0.5348957
10288,0.5475932
10291,0.5475932
10294,0.57573956
